DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,Division,Qualification,Source,Battery
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.422378960280582,-81.660698381035758,29.200940820012420,0.000000000000000,6/10/2025 8:30:49,6,3001,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Kelly, S",,15.166414541234923,26.563513768245144,-81.650354236521665,29.225715770403944,0.000000000000000,6/10/2025 8:30:49,6,3072,Division A,DIVS,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.054938044828646,-81.709304334597363,29.222191422959092,0.000000000000000,6/10/2025 8:30:49,6,3087,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.926501924021238,-81.662111163279718,29.205194645258370,0.000000000000000,6/10/2025 8:30:49,6,3198,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.084750804233522,-81.661330919861598,29.204903993700292,0.000000000000000,6/10/2025 8:30:49,6,3320,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735763610283,-81.660955857060813,29.203991459348881,0.000000000000000,6/10/2025 8:30:49,6,3435,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Peterson, Q",,17.482584263958525,26.563513768245144,-81.650361620673308,29.225781054857556,0.000000000000000,6/10/2025 8:30:49,6,3531,Division A,FFT2,ArcGIS,
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,0.000000000000000,-81.660399622033523,29.202789281047728,0.000000000000000,6/10/2025 8:30:49,6,3548,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Ramirez, L",,22.442373375251503,14.930088415855309,-81.650363491864042,29.225849638963307,0.000000000000000,6/10/2025 8:30:49,6,3644,Division A,FFT1,ArcGIS,49
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.381822996620201,-81.708633065806367,29.222693536391795,0.000000000000000,6/10/2025 8:30:49,6,3666,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.552676308881630,-81.650365212137814,29.225967432238026,0.000000000000000,6/10/2025 8:30:49,6,3761,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.178113874628679,-81.660660149635575,29.202250086800703,0.000000000000000,6/10/2025 8:30:49,6,3800,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.440702052828954,-81.709378398895922,29.224025647054564,0.000000000000000,6/10/2025 8:30:49,6,3902,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,169.993414221605576,-81.709085574164433,29.225075196588971,0.000000000000000,6/10/2025 8:30:49,6,4009,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,35.537278087107275,-81.660650200793810,29.201673246774355,0.000000000000000,6/10/2025 8:30:49,6,4104,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667," Brooks, J",,9.911850762225356,352.408082704360709,-81.650448156282934,29.225496618949659,0.000000000000000,6/10/2025 8:30:50,7,6,Division A,FFT2,ArcGIS,85
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,0.000000000000000,-81.660811347776004,29.200440584676304,0.000000000000000,6/10/2025 8:30:50,7,15,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.727026677775257,-81.709451196569901,29.219593926373136,0.000000000000000,6/10/2025 8:30:50,7,84,Division C,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Cox, K",,9.309199220606649,347.004352514570769,-81.650495935876279,29.225618316767331,0.000000000000000,6/10/2025 8:30:50,7,264,Division A,FFT2,ArcGIS,78
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784249620416574,-81.716383424650544,29.198556258830060,0.000000000000000,6/10/2025 8:30:50,7,273,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.706124778191949,29.180148405018489,0.000000000000000,6/10/2025 8:30:50,7,431,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.424180258357978,-81.674669253422223,29.176103030887830,0.000000000000000,6/10/2025 8:30:50,7,673,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.799383509727249,-81.708510765570310,29.219912949462920,0.000000000000000,6/10/2025 8:30:50,7,892,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.973630812114436,-81.707708868262287,29.221365284478651,0.000000000000000,6/10/2025 8:30:50,7,991,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.223178798753679,-81.661907717325761,29.206209328515712,0.000000000000000,6/10/2025 8:30:50,7,1104,Division B,FFT2,ArcGIS,86
,2,6.000000000000000,1.666666666666667,"Gray, F",,11.223923617957917,10.303924010943135,-81.650505056471360,29.225494095369079,0.000000000000000,6/10/2025 8:30:50,7,1182,Division A,FFT1,ArcGIS,55
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,210.963756532952033,-81.699312600965882,29.240393483378856,0.000000000000000,6/10/2025 8:30:50,7,1193,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,170.537632578306443,-81.713625328132039,29.202021158631162,0.000000000000000,6/10/2025 8:30:50,7,2234,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Howard, N",,15.439341557172284,331.389814663161928,-81.650426840159568,29.225554875308649,0.000000000000000,6/10/2025 8:30:50,7,2973,Division A,CRWB,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"James, T",,14.756207249582630,330.255545079992089,-81.650406291197442,29.225650184083012,0.000000000000000,6/10/2025 8:30:50,7,2988,Division A,FFT1,ArcGIS,92
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.425810036960684,-81.660699315283665,29.200953863596755,0.000000000000000,6/10/2025 8:30:50,7,3002,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Kelly, S",,15.166414541234923,26.565051177077990,-81.650347540479558,29.225727456931754,0.000000000000000,6/10/2025 8:30:50,7,3073,Division A,DIVS,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.054938113245043,-81.709311605561268,29.222180000232239,0.000000000000000,6/10/2025 8:30:50,7,3088,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.926501924021238,-81.662118208766501,29.205206176519159,0.000000000000000,6/10/2025 8:30:50,7,3199,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.084750804233522,-81.661340724972945,29.204913869713049,0.000000000000000,6/10/2025 8:30:50,7,3321,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735763610283,-81.660961231681142,29.204003657254351,0.000000000000000,6/10/2025 8:30:50,7,3436,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Peterson, Q",,17.482584263958525,16.657635858272897,-81.650359159289437,29.225793942407506,0.000000000000000,6/10/2025 8:30:50,7,3532,Division A,FFT2,ArcGIS,
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,0.000000000000000,-81.660399622033523,29.202802350273380,0.000000000000000,6/10/2025 8:30:50,7,3549,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Ramirez, L",,22.442373375251503,14.933410181451734,-81.650361945863438,29.225862613524367,0.000000000000000,6/10/2025 8:30:50,7,3645,Division A,FFT1,ArcGIS,49
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.379077663187502,-81.708630306181817,29.222680693922875,0.000000000000000,6/10/2025 8:30:50,7,3667,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.549522199846749,-81.650364024565008,29.225980456957590,0.000000000000000,6/10/2025 8:30:50,7,3762,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.181546387802953,-81.660659319592256,29.202263135707430,0.000000000000000,6/10/2025 8:30:50,7,3801,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.444976954676093,-81.709374132796611,29.224013122262754,0.000000000000000,6/10/2025 8:30:50,7,3903,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,169.993414221605576,-81.709082971745062,29.225062329331696,0.000000000000000,6/10/2025 8:30:50,7,4010,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,35.537278288089979,-81.660641497915336,29.201683882152061,0.000000000000000,6/10/2025 8:30:50,7,4105,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667," Brooks, J",,9.911850762225356,352.404220711239191,-81.650451989394270,29.225509226660300,0.000000000000000,6/10/2025 8:30:51,8,7,Division A,FFT2,ArcGIS,85
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,0.000000000000000,-81.660811347776004,29.200453654201411,0.000000000000000,6/10/2025 8:30:51,8,16,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.723180963669847,-81.709466047518191,29.219592271329397,0.000000000000000,6/10/2025 8:30:51,8,85,Division C,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Cox, K",,9.309199220606649,347.679820596790762,-81.650496869225861,29.225631357210581,0.000000000000000,6/10/2025 8:30:51,8,265,Division A,FFT2,ArcGIS,78
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784249620416574,-81.716392762637923,29.198513462727757,0.000000000000000,6/10/2025 8:30:51,8,274,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.706075726584174,29.180140375241749,0.000000000000000,6/10/2025 8:30:51,8,432,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.424115933833377,-81.674619443636345,29.176105748632711,0.000000000000000,6/10/2025 8:30:51,8,674,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.795816419979815,-81.708525726113066,29.219912446914531,0.000000000000000,6/10/2025 8:30:51,8,893,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.977066452351153,-81.707709384793574,29.221352226244296,0.000000000000000,6/10/2025 8:30:51,8,992,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.223178798753679,-81.661913991159707,29.206221194478079,0.000000000000000,6/10/2025 8:30:51,8,1105,Division B,FFT2,ArcGIS,86
,2,6.000000000000000,1.666666666666667,"Gray, F",,11.223923617957917,8.643591930418694,-81.650503989272792,29.225507127988507,0.000000000000000,6/10/2025 8:30:51,8,1183,Division A,FFT1,ArcGIS,55
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,210.963898027519463,-81.699408887787911,29.240253453169064,0.000000000000000,6/10/2025 8:30:51,8,1194,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,170.537632574937817,-81.713594561731881,29.201860017741087,0.000000000000000,6/10/2025 8:30:51,8,2235,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Howard, N",,15.439341557172284,331.388168498610128,-81.650434009613846,29.225566346264877,0.000000000000000,6/10/2025 8:30:51,8,2974,Division A,CRWB,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"James, T",,14.756207249582630,330.253839537391059,-81.650413719366526,29.225661528810502,0.000000000000000,6/10/2025 8:30:51,8,2989,Division A,FFT1,ArcGIS,92
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.422378960280582,-81.660700248633219,29.200966907179438,0.000000000000000,6/10/2025 8:30:51,8,3003,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Kelly, S",,15.166414541234923,26.566588544658877,-81.650340845335748,29.225739143458291,0.000000000000000,6/10/2025 8:30:51,8,3074,Division A,DIVS,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.053268485637886,-81.709318876525188,29.222168578288120,0.000000000000000,6/10/2025 8:30:51,8,3089,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119764316534,-81.662125254253269,29.205217707778687,0.000000000000000,6/10/2025 8:30:51,8,3200,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.084750804233522,-81.661350530982560,29.204923745724798,0.000000000000000,6/10/2025 8:30:51,8,3322,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735763610283,-81.660966606301500,29.204015854374301,0.000000000000000,6/10/2025 8:30:51,8,3437,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Peterson, Q",,17.482584263958525,9.462887409649426,-81.650356697905536,29.225806830739820,0.000000000000000,6/10/2025 8:30:51,8,3533,Division A,FFT2,ArcGIS,
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,0.000000000000000,-81.660399622033523,29.202815419497391,0.000000000000000,6/10/2025 8:30:51,8,3550,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Ramirez, L",,22.442373375251503,5.936731109937838,-81.650360701696783,29.225875634337434,0.000000000000000,6/10/2025 8:30:51,8,3646,Division A,FFT1,ArcGIS,49
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.381822996620201,-81.708627547455578,29.222667851452336,0.000000000000000,6/10/2025 8:30:51,8,3668,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.549522263678597,-81.650362836992187,29.225993481675562,0.000000000000000,6/10/2025 8:30:51,8,3763,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.181546309653413,-81.660658488650625,29.202276184612543,0.000000000000000,6/10/2025 8:30:51,8,3802,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.440702125830455,-81.709369865799019,29.224000598253408,0.000000000000000,6/10/2025 8:30:51,8,3904,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,169.990626198223481,-81.709080370224001,29.225049462072832,0.000000000000000,6/10/2025 8:30:51,8,4011,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,35.537278139214465,-81.660632795935172,29.201694516744524,0.000000000000000,6/10/2025 8:30:51,8,4106,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667," Brooks, J",,9.911850762225356,345.140230792981583,-81.650456214171044,29.225521762244650,0.000000000000000,6/10/2025 8:30:52,9,8,Division A,FFT2,ArcGIS,85
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,0.000000000000000,-81.660811347776004,29.200466722940742,0.000000000000000,6/10/2025 8:30:52,9,17,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.727026677775257,-81.709480899364777,29.219590617069713,0.000000000000000,6/10/2025 8:30:52,9,86,Division C,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Cox, K",,9.309199220606649,356.425810052928398,-81.650497803473755,29.225644397652186,0.000000000000000,6/10/2025 8:30:52,9,266,Division A,FFT2,ArcGIS,78
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784056661258262,-81.716402100625302,29.198470667391724,0.000000000000000,6/10/2025 8:30:52,9,275,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.620415465974133,-81.706026674976385,29.180132345464372,0.000000000000000,6/10/2025 8:30:52,9,433,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.424115933833377,-81.674569634748792,29.176108467161814,0.000000000000000,6/10/2025 8:30:52,9,675,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.799383509727249,-81.708540687554120,29.219911945150098,0.000000000000000,6/10/2025 8:30:52,9,894,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.973630876108615,-81.707709900426536,29.221339167224333,0.000000000000000,6/10/2025 8:30:52,9,993,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.224859426695616,-81.661920264993640,29.206233059654934,0.000000000000000,6/10/2025 8:30:52,9,1106,Division B,FFT2,ArcGIS,86
,2,6.000000000000000,1.666666666666667,"Gray, F",,11.223923617957917,4.087576224873587,-81.650502922972549,29.225520160606266,0.000000000000000,6/10/2025 8:30:52,9,1184,Division A,FFT1,ArcGIS,55
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,210.963662200079057,-81.699505175508278,29.240113421983807,0.000000000000000,6/10/2025 8:30:52,9,1195,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,170.537587369263349,-81.713563794433384,29.201698876597714,0.000000000000000,6/10/2025 8:30:52,9,2236,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Howard, N",,15.439341557172284,331.389814729594150,-81.650441568936969,29.225577619660971,0.000000000000000,6/10/2025 8:30:52,9,2975,Division A,CRWB,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"James, T",,14.756207249582630,330.255545079992089,-81.650421147535610,29.225672873536723,0.000000000000000,6/10/2025 8:30:52,9,2990,Division A,FFT1,ArcGIS,92
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.425810116837852,-81.660701182881127,29.200979951544578,0.000000000000000,6/10/2025 8:30:52,9,3004,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Kelly, S",,15.166414541234923,26.563513653703083,-81.650334149293599,29.225750829983443,0.000000000000000,6/10/2025 8:30:52,9,3075,Division A,DIVS,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.054937988852942,-81.709326147489094,29.222157156342767,0.000000000000000,6/10/2025 8:30:52,9,3090,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119764316534,-81.662132299740037,29.205229239036932,0.000000000000000,6/10/2025 8:30:52,9,3201,Division B,FFT1,ArcGIS,83
